year, commodity, cropname, countycode, county, acres, yield, production, price_per, unit, value
2002,866605,FLOWERS POINSETTIA POTTED ,81,San Mateo ,  ,  ,  ,  ,  ,4223000
2002,866605,FLOWERS POINSETTIA POTTED ,83,Santa Barbara ,  ,  ,  ,  ,  ,1284900
2002,866605,FLOWERS POINSETTIA POTTED ,999, State Totals,0,  ,0,  ,    ,56418900
2002,867664,FLOWERS ROSES CUT MIN. ,53,Monterey ,  ,  ,  ,  ,  ,503000
2002,867664,FLOWERS ROSES CUT MIN. ,999, State Totals,0,  ,0,  ,    ,503000
2002,867663,FLOWERS ROSES CUT STANDARD ,53,Monterey ,  ,  ,  ,  ,  ,7119000
2002,867663,FLOWERS ROSES CUT STANDARD ,999, State Totals,0,  ,0,  ,    ,7119000
2002,867669,FLOWERS ROSES UNSPECIFIED ,73,San Diego ,  ,  ,  ,  ,  ,3516200
2002,867669,FLOWERS ROSES UNSPECIFIED ,83,Santa Barbara ,  ,  ,  ,  ,  ,5691500
2002,867669,FLOWERS ROSES UNSPECIFIED ,999, State Totals,0,  ,0,  ,    ,9207700
2002,933179,FOREST PRODUCTS FIREWOOD ,15,Del Norte ,  ,  ,3300,165,CORD ,544500
2002,933179,FOREST PRODUCTS FIREWOOD ,19,Fresno ,  ,  ,18200,97,CORD ,1770000
2002,933179,FOREST PRODUCTS FIREWOOD ,21,Glenn ,  ,  ,823,85,CORD ,70000
2002,933179,FOREST PRODUCTS FIREWOOD ,29,Kern ,  ,  ,1410,226,CORD ,318000
2002,933179,FOREST PRODUCTS FIREWOOD ,31,Kings ,  ,  ,1520,132,CORD ,201000
2002,933179,FOREST PRODUCTS FIREWOOD ,37,Los Angeles ,  ,  ,  ,  ,  ,6000
2002,933179,FOREST PRODUCTS FIREWOOD ,39,Madera ,  ,  ,9600,110,CORD ,1059000
2002,933179,FOREST PRODUCTS FIREWOOD ,47,Merced ,  ,  ,26469,96,CORD ,2536000
2002,933179,FOREST PRODUCTS FIREWOOD ,49,Modoc ,  ,  ,5200,95,CORD ,494000
2002,933179,FOREST PRODUCTS FIREWOOD ,73,San Diego ,  ,  ,  ,  ,  ,432100
2002,933179,FOREST PRODUCTS FIREWOOD ,109,Tuolumne ,  ,  ,  ,  ,  ,1102000
2002,933179,FOREST PRODUCTS FIREWOOD ,999, State Totals,0,  ,66522,105,    ,8532600
2002,218899,FRUITS & NUTS UNSPECIFIED ,1,Alameda ,115,  ,  ,  ,  ,15000
2002,218899,FRUITS & NUTS UNSPECIFIED ,5,Amador ,22,  ,  ,  ,  ,160900
2002,218899,FRUITS & NUTS UNSPECIFIED ,7,Butte ,891,  ,  ,  ,  ,1752000
2002,218899,FRUITS & NUTS UNSPECIFIED ,9,Calaveras ,  ,  ,  ,  ,  ,150000
2002,218899,FRUITS & NUTS UNSPECIFIED ,11,Colusa ,3780,  ,  ,  ,  ,10881000
2002,218899,FRUITS & NUTS UNSPECIFIED ,13,Contra Costa ,137,  ,  ,  ,  ,748000
2002,218899,FRUITS & NUTS UNSPECIFIED ,17,El Dorado ,  ,  ,  ,  ,  ,343200
2002,218899,FRUITS & NUTS UNSPECIFIED ,19,Fresno ,6860,  ,  ,  ,  ,45963000
2002,218899,FRUITS & NUTS UNSPECIFIED ,21,Glenn ,234,  ,  ,  ,  ,304000
2002,218899,FRUITS & NUTS UNSPECIFIED ,23,Humboldt ,  ,  ,  ,  ,  ,683100
2002,218899,FRUITS & NUTS UNSPECIFIED ,27,Inyo ,20,  ,  ,  ,  ,50000
2002,218899,FRUITS & NUTS UNSPECIFIED ,29,Kern ,6765,,,,,11501000
2002,218899,FRUITS & NUTS UNSPECIFIED ,31,Kings ,1511,  ,  ,  ,  ,8753000
2002,218899,FRUITS & NUTS UNSPECIFIED ,33,Lake ,129,  ,  ,  ,  ,99700
2002,218899,FRUITS & NUTS UNSPECIFIED ,37,Los Angeles ,317,  ,  ,  ,  ,2655000
2002,218899,FRUITS & NUTS UNSPECIFIED ,39,Madera ,1180,  ,  ,  ,  ,4203000
2002,218899,FRUITS & NUTS UNSPECIFIED ,43,Mariposa ,79,  ,  ,  ,  ,402000
2002,218899,FRUITS & NUTS UNSPECIFIED ,45,Mendocino ,250,  ,  ,  ,  ,1500000
2002,218899,FRUITS & NUTS UNSPECIFIED ,47,Merced ,2237,  ,  ,  ,  ,16373000
2002,218899,FRUITS & NUTS UNSPECIFIED ,55,Napa ,  ,  ,  ,  ,  ,148000
2002,218899,FRUITS & NUTS UNSPECIFIED ,57,Nevada ,  ,  ,  ,  ,  ,571500
2002,218899,FRUITS & NUTS UNSPECIFIED ,59,Orange ,333,,,,,3498200
2002,218899,FRUITS & NUTS UNSPECIFIED ,61,Placer ,  ,,,,,2935900
2002,218899,FRUITS & NUTS UNSPECIFIED ,63,Plumas ,  ,,,,,97000
2002,218899,FRUITS & NUTS UNSPECIFIED ,65,Riverside ,465,,,,,1380500
2002,218899,FRUITS & NUTS UNSPECIFIED ,67,Sacramento ,835,,,,,1165000
2002,218899,FRUITS & NUTS UNSPECIFIED ,69,San Benito ,169,,,,,1881000
2002,218899,FRUITS & NUTS UNSPECIFIED ,71,San Bernardino ,72,,,,,298800
2002,218899,FRUITS & NUTS UNSPECIFIED ,73,San Diego ,633,,,,,4356500
2002,218899,FRUITS & NUTS UNSPECIFIED ,77,San Joaquin ,1168,,,,,6325000
2002,218899,FRUITS & NUTS UNSPECIFIED ,79,San Luis Obispo ,2784,,,,,8228000
2002,218899,FRUITS & NUTS UNSPECIFIED ,81,San Mateo ,15,,,,,97000
2002,218899,FRUITS & NUTS UNSPECIFIED ,83,Santa Barbara ,1360,,,,,5973700
2002,218899,FRUITS & NUTS UNSPECIFIED ,85,Santa Clara ,85,,,,,122000
2002,218899,FRUITS & NUTS UNSPECIFIED ,87,Santa Cruz ,76,,,,,76000
2002,218899,FRUITS & NUTS UNSPECIFIED ,89,Shasta ,  ,,,,,1241800
2002,218899,FRUITS & NUTS UNSPECIFIED ,91,Sierra ,  ,,,,,35000
2002,218899,FRUITS & NUTS UNSPECIFIED ,95,Solano ,392,,,,,2321000
2002,218899,FRUITS & NUTS UNSPECIFIED ,97,Sonoma ,  ,,,,,574900
2002,218899,FRUITS & NUTS UNSPECIFIED ,99,Stanislaus ,1900,,,,,9100000
2002,218899,FRUITS & NUTS UNSPECIFIED ,101,Sutter ,324,,,,,765600
2002,218899,FRUITS & NUTS UNSPECIFIED ,103,Tehama ,  ,,,,,3389800
2002,218899,FRUITS & NUTS UNSPECIFIED ,105,Trinity ,  ,,,,,63000
2002,218899,FRUITS & NUTS UNSPECIFIED ,107,Tulare ,509,,,,,5658000
2002,218899,FRUITS & NUTS UNSPECIFIED ,109,Tuolumne ,  ,,,,,225200
2002,218899,FRUITS & NUTS UNSPECIFIED ,111,Ventura ,621,,,,,2559000
2002,218899,FRUITS & NUTS UNSPECIFIED ,113,Yolo ,1314,,,,,4559000
2002,218899,FRUITS & NUTS UNSPECIFIED ,115,Yuba ,1990,,,,,6981000
2002,218899,FRUITS & NUTS UNSPECIFIED ,999, State Totals,39572,,0,,,181164300
2002,637999,GAME BIRDS OSTRICH & EMU ,29,Kern ,  ,  ,  ,  ,  ,1065000
2002,637999,GAME BIRDS OSTRICH & EMU ,47,Merced ,  ,  ,  ,  ,  ,777000
2002,637999,GAME BIRDS OSTRICH & EMU ,73,San Diego ,  ,  ,  ,  ,  ,2190300
2002,637999,GAME BIRDS OSTRICH & EMU ,999, State Totals,0,  ,0,  ,    ,4032300
2002,634999,GAME BIRDS PIGEONS & SQUABS ,99,Stanislaus ,  ,  ,  ,  ,  ,1533000
2002,634999,GAME BIRDS PIGEONS & SQUABS ,999, State Totals,0,  ,0,  ,    ,1533000
2002,335999,GARLIC ALL ,19,Fresno ,27210,9.63,261900,500,TON ,131004000
2002,335999,GARLIC ALL ,27,Inyo ,50,  ,  ,  ,  ,120000
2002,335999,GARLIC ALL ,29,Kern ,5412,6.60,35700,602,TON ,21507000
2002,335999,GARLIC ALL ,51,Mono ,250,  ,  ,  ,  ,585000
2002,335999,GARLIC ALL ,85,Santa Clara ,106,5.60,594,500,TON ,297000
2002,335999,GARLIC ALL ,999, State Totals,33028,9.11,298194,512,    ,153513000
2002,449999,GOATS & KIDS UNSPECIFIED ,5,Amador ,  ,  ,  ,  ,  ,14400
2002,449999,GOATS & KIDS UNSPECIFIED ,47,Merced ,  ,  ,  ,  ,  ,362000
2002,449999,GOATS & KIDS UNSPECIFIED ,95,Solano ,  ,  ,  ,  ,  ,37700
2002,449999,GOATS & KIDS UNSPECIFIED ,991,Sum of Others ,  ,  ,  ,  ,  ,500
2002,449999,GOATS & KIDS UNSPECIFIED ,999, State Totals,0,  ,0,  ,    ,414600
2002,478119,GOATS MILK ,31,Kings ,  ,  ,14706,32,CWT ,465000
2002,478119,GOATS MILK ,47,Merced ,  ,  ,35316,32,CWT ,1131000
2002,478119,GOATS MILK ,999, State Totals,0,  ,50022,32,    ,1596000
2002,202999,GRAPEFRUIT ALL ,25,Imperial ,716,10.57,7568,405,TON ,3063000
2002,202999,GRAPEFRUIT ALL ,29,Kern ,803,11.83,9500,553,TON ,5253000
2002,202999,GRAPEFRUIT ALL ,65,Riverside ,6459,10.72,69228,365,TON ,25281000
2002,202999,GRAPEFRUIT ALL ,71,San Bernardino ,583,10.00,5830,250,TON ,1457500
2002,202999,GRAPEFRUIT ALL ,73,San Diego ,2866,8.60,24648,106,TON ,2612600
2002,202999,GRAPEFRUIT ALL ,107,Tulare ,1603,10.98,17600,470,TON ,8272000
2002,202999,GRAPEFRUIT ALL ,111,Ventura ,99,11.02,1091,255,TON ,278000
2002,202999,GRAPEFRUIT ALL ,999, State Totals,13129,10.32,135465,341,    ,46217100
2002,216399,GRAPES RAISIN ,19,Fresno ,126438,11.25,1422000,96,TON ,136828000
2002,216399,GRAPES RAISIN ,29,Kern ,9045,8.23,74430,96,TON ,7162000
2002,216399,GRAPES RAISIN ,31,Kings ,782,8.15,6372,96,TON ,613000
2002,216399,GRAPES RAISIN ,39,Madera ,19300,2.77,53461,433,TON ,23149000
2002,216399,GRAPES RAISIN ,47,Merced ,887,2.27,2013,470,TON ,946000
2002,216399,GRAPES RAISIN ,107,Tulare ,7960,9.78,77850,96,TON ,7474000
2002,216399,GRAPES RAISIN ,999, State Totals,164412,9.95,1636126,108,    ,176172000
2002,216199,GRAPES TABLE ,19,Fresno ,15497,9.16,142000,931,TON ,132238000
2002,216199,GRAPES TABLE ,29,Kern ,32776,9.48,310600,1134,TON ,352246000
2002,216199,GRAPES TABLE ,31,Kings ,615,8.28,5090,924,TON ,4704000
2002,216199,GRAPES TABLE ,39,Madera ,4750,8.90,42259,1001,TON ,42305000
2002,216199,GRAPES TABLE ,65,Riverside ,12559,5.64,70844,1466,TON ,103836900
2002,216199,GRAPES TABLE ,71,San Bernardino ,263,5.03,1322,884,TON ,1168800
2002,216199,GRAPES TABLE ,77,San Joaquin ,837,6.12,5120,250,TON ,1280000
2002,216199,GRAPES TABLE ,107,Tulare ,38553,9.16,353000,994,TON ,350940000
2002,216199,GRAPES TABLE ,999, State Totals,105850,8.79,930235,1063,    ,988718700
2002,216999,GRAPES UNSPECIFIED ,13,Contra Costa ,1960,3.97,7790,848,TON ,6609000
2002,216999,GRAPES UNSPECIFIED ,21,Glenn ,1277,9.30,11880,462,TON ,5488000
2002,216999,GRAPES UNSPECIFIED ,37,Los Angeles ,165,3.59,593,735,TON ,436000
2002,216999,GRAPES UNSPECIFIED ,71,San Bernardino ,485,5.90,2861,204,TON ,583100
2002,216999,GRAPES UNSPECIFIED ,99,Stanislaus ,14200,9.72,138020,209,TON ,28893000
2002,216999,GRAPES UNSPECIFIED ,999, State Totals,18087,8.91,161144,261,    ,42009100
2002,216299,GRAPES WINE ,1,Alameda ,2255,2.13,4793,1126,TON ,5398000
2002,216299,GRAPES WINE ,5,Amador ,3241,3.50,11343,980,TON ,11116100
2002,216299,GRAPES WINE ,9,Calaveras ,470,2.89,1360,971,TON ,1320000
2002,216299,GRAPES WINE ,17,El Dorado ,1464,2.77,4060,1153,TON ,4680000
2002,216299,GRAPES WINE ,19,Fresno ,85701,10.83,928100,141,TON ,131189000
2002,216299,GRAPES WINE ,29,Kern ,43436,8.87,385420,143,TON ,55146000
2002,216299,GRAPES WINE ,31,Kings ,3319,8.52,28294,162,TON ,4584000
2002,216299,GRAPES WINE ,33,Lake ,5465,4.57,24966,1292,TONS ,32261700
2002,216299,GRAPES WINE ,39,Madera ,67600,10.23,691528,130,TON ,89589000
2002,216299,GRAPES WINE ,41,Marin ,82,1.77,145,1759,TON ,255000
2002,216299,GRAPES WINE ,43,Mariposa ,84,1.17,98,1388,TON ,136000
2002,216299,GRAPES WINE ,45,Mendocino ,15202,3.89,59128,1375,TON ,81301400
2002,216299,GRAPES WINE ,47,Merced ,11523,8.88,102284,275,TON ,28125000
2002,216299,GRAPES WINE ,53,Monterey ,37325,3.86,143947,1022,TON ,147065000
2002,216299,GRAPES WINE ,55,Napa ,37072,3.51,130099,2920,TON ,379930000
2002,216299,GRAPES WINE ,57,Nevada ,404,4.32,1746,1053,TON ,1839100
2002,216299,GRAPES WINE ,61,Placer ,130,3.00,390,1070,TON ,417300
2002,216299,GRAPES WINE ,65,Riverside ,1250,4.16,5200,677,TON ,3518000
2002,216299,GRAPES WINE ,67,Sacramento ,26597,6.20,164901,448,TON ,73876000
2002,216299,GRAPES WINE ,69,San Benito ,3079,3.20,9853,1585,TON ,15617000
2002,216299,GRAPES WINE ,71,San Bernardino ,205,3.12,639,672,TON ,429100
2002,216299,GRAPES WINE ,73,San Diego ,173,1.38,239,259,TON ,61800
2002,216299,GRAPES WINE ,77,San Joaquin ,83263,6.12,509355,416,TON ,211940000
2002,216299,GRAPES WINE ,79,San Luis Obispo ,25206,3.77,95101,1240,TON ,117896000
2002,216299,GRAPES WINE ,81,San Mateo ,64,  ,  ,  ,  ,389000
2002,216299,GRAPES WINE ,83,Santa Barbara ,16667,2.93,48834,1482,TON ,72373900
2002,216299,GRAPES WINE ,85,Santa Clara ,1839,3.30,6069,1313,TON ,7968000
2002,216299,GRAPES WINE ,87,Santa Cruz ,549,4.00,2196,1500,TON ,3294000
2002,216299,GRAPES WINE ,95,Solano ,4300,3.77,16191,817,TON ,13221100
2002,216299,GRAPES WINE ,97,Sonoma ,46587,3.93,183139,2055,TON ,376422300
2002,216299,GRAPES WINE ,105,Trinity ,  ,  ,140,1204,TON ,168600
2002,216299,GRAPES WINE ,107,Tulare ,26597,9.71,258300,160,TON ,41358000
2002,216299,GRAPES WINE ,113,Yolo ,9699,7.63,74003,604,TON ,44675000
2002,216299,GRAPES WINE ,115,Yuba ,297,1.57,467,1096,TON ,512000
2002,216299,GRAPES WINE ,999, State Totals,561145,6.94,3892328,503,    ,1958072400
2002,381999,GREENS TURNIP & MUSTARD ,111,Ventura ,1353,722.87,978049,12,CTNS ,11554000
2002,381999,GREENS TURNIP & MUSTARD ,999, State Totals,1353,722.87,978049,12,    ,11554000
2002,181999,HAY ALFALFA ,1,Alameda ,871,5.10,4442,100,TON ,444000
2002,181999,HAY ALFALFA ,5,Amador ,546,5.50,3003,98,TON ,294300
2002,181999,HAY ALFALFA ,7,Butte ,3171,5.18,16426,104,TON ,1708000
2002,181999,HAY ALFALFA ,11,Colusa ,6700,6.93,46460,92,TON ,4277000
2002,181999,HAY ALFALFA ,13,Contra Costa ,3610,5.35,19300,105,TON ,2036000
2002,181999,HAY ALFALFA ,19,Fresno ,76300,8.23,628000,115,TON ,72220000
2002,181999,HAY ALFALFA ,21,Glenn ,19184,7.50,143880,93,TON ,13309000
2002,181999,HAY ALFALFA ,25,Imperial ,186641,7.70,1437136,95,TON ,137074000
2002,181999,HAY ALFALFA ,27,Inyo ,3350,5.50,18425,100,TON ,1842500
2002,181999,HAY ALFALFA ,29,Kern ,148000,8.04,1190000,94,TON ,112180000
2002,181999,HAY ALFALFA ,31,Kings ,73564,6.33,465660,108,TON ,50186000
2002,181999,HAY ALFALFA ,35,Lassen ,28000,3.70,103600,95,TON ,9842000
2002,181999,HAY ALFALFA ,37,Los Angeles ,5200,8.40,43680,135,TON ,5897000
2002,181999,HAY ALFALFA ,39,Madera ,40700,7.42,301994,102,TON ,30803000
2002,181999,HAY ALFALFA ,47,Merced ,78189,7.69,601071,123,TON ,73836000
2002,181999,HAY ALFALFA ,49,Modoc ,31100,4.50,139950,100,TON ,13995000
2002,181999,HAY ALFALFA ,51,Mono ,8000,5.50,44000,100,TON ,4400000
2002,181999,HAY ALFALFA ,53,Monterey ,300,6.03,1810,145,TON ,262000
2002,181999,HAY ALFALFA ,63,Plumas ,4756,4.00,19024,100,TON ,1902400
2002,181999,HAY ALFALFA ,65,Riverside ,58379,8.80,513735,92,TON ,47135200
2002,181999,HAY ALFALFA ,67,Sacramento ,15359,6.80,104400,101,TON ,10544000
2002,181999,HAY ALFALFA ,69,San Benito ,445,5.04,2243,113,TON ,253000
2002,181999,HAY ALFALFA ,71,San Bernardino ,8987,8.08,72640,131,TON ,9540900
2002,181999,HAY ALFALFA ,77,San Joaquin ,67810,7.00,474670,120,TON ,56960000
2002,181999,HAY ALFALFA ,79,San Luis Obispo ,2900,6.80,19720,125,TON ,2465000
2002,181999,HAY ALFALFA ,83,Santa Barbara ,1080,7.19,7765,122,TON ,948000
2002,181999,HAY ALFALFA ,85,Santa Clara ,568,9.00,5112,173,TON ,884000
2002,181999,HAY ALFALFA ,89,Shasta ,6300,5.10,32130,120,TON ,3855600
2002,181999,HAY ALFALFA ,91,Sierra ,875,3.20,2800,100,TON ,280000
2002,181999,HAY ALFALFA ,93,Siskiyou ,48500,5.00,242500,100,TON ,24250000
2002,181999,HAY ALFALFA ,95,Solano ,36492,5.84,213113,92,TON ,19606400
2002,181999,HAY ALFALFA ,99,Stanislaus ,44500,8.13,362000,106,TON ,38372000
2002,181999,HAY ALFALFA ,101,Sutter ,7054,6.98,49237,97,TON ,4789300
2002,181999,HAY ALFALFA ,103,Tehama ,4000,5.77,23080,94,TON ,2169500
2002,181999,HAY ALFALFA ,107,Tulare ,107912,8.13,877000,100,TON ,87700000
2002,181999,HAY ALFALFA ,113,Yolo ,53231,6.61,351857,93,TON ,32804000
2002,181999,HAY ALFALFA ,115,Yuba ,338,5.47,1849,91,TON ,168000
2002,181999,HAY ALFALFA ,999, State Totals,1182912,7.26,8583712,102,    ,879233100
2002,188499,HAY GRAIN ,5,Amador ,895,4.00,3580,88,TON ,315000
2002,188499,HAY GRAIN ,9,Calaveras ,200,1.50,300,110,TON ,33000
2002,188499,HAY GRAIN ,11,Colusa ,3246,1.40,4544,65,TON ,295000
2002,188499,HAY GRAIN ,13,Contra Costa ,2170,2.30,4990,64,TON ,321000
2002,188499,HAY GRAIN ,15,Del Norte ,200,2.60,520,101,TON ,52600
2002,188499,HAY GRAIN ,29,Kern ,20000,2.46,49200,75,TON ,3708000
2002,188499,HAY GRAIN ,35,Lassen ,8700,2.20,19140,85,TON ,1626900
2002,188499,HAY GRAIN ,37,Los Angeles ,2400,3.00,7200,129,TON ,929000
2002,188499,HAY GRAIN ,39,Madera ,5900,2.99,17641,80,TON ,1411000
2002,188499,HAY GRAIN ,41,Marin ,1800,1.79,3225,94,TON ,304500
2002,188499,HAY GRAIN ,47,Merced ,31245,3.71,115929,76,TON ,8820000
2002,188499,HAY GRAIN ,49,Modoc ,8400,2.00,16800,70,TON ,1176000
2002,188499,HAY GRAIN ,53,Monterey ,2310,2.48,5730,114,TON ,653000
2002,188499,HAY GRAIN ,61,Placer ,1200,2.50,3000,80,TON ,240000
2002,188499,HAY GRAIN ,63,Plumas ,663,1.50,995,80,TON ,79600
2002,188499,HAY GRAIN ,65,Riverside ,1238,1.82,2253,97,TON ,218500
2002,188499,HAY GRAIN ,67,Sacramento ,2645,2.40,6350,77,TON ,489000
2002,188499,HAY GRAIN ,69,San Benito ,15880,1.50,23820,74,TON ,1763000
2002,188499,HAY GRAIN ,73,San Diego ,5100,0.96,4896,55,TON ,270500
2002,188499,HAY GRAIN ,81,San Mateo ,300,1.25,375,125,TON ,47000
2002,188499,HAY GRAIN ,83,Santa Barbara ,3012,1.68,5060,113,TON ,571500
2002,188499,HAY GRAIN ,85,Santa Clara ,3642,2.00,7284,143,TON ,1042000
2002,188499,HAY GRAIN ,91,Sierra ,446,1.50,669,80,TON ,53500
2002,188499,HAY GRAIN ,95,Solano ,7919,3.17,25087,73,TON ,1824500
2002,188499,HAY GRAIN ,97,Sonoma ,6135,2.82,17307,86,TON ,1489600
2002,188499,HAY GRAIN ,99,Stanislaus ,21500,3.38,72700,73,TON ,5307000
2002,188499,HAY GRAIN ,101,Sutter ,7300,3.00,21900,75,TON ,1642500
2002,188499,HAY GRAIN ,103,Tehama ,4000,2.25,9000,81,TON ,729000
2002,188499,HAY GRAIN ,113,Yolo ,13466,2.90,39051,65,TON ,2524000
2002,188499,HAY GRAIN ,999, State Totals,181912,2.69,488546,78,    ,37936200
2002,195299,HAY GREEN CHOP ,65,Riverside ,5776,23.61,136384,28,TON ,3795800
2002,195299,HAY GREEN CHOP ,67,Sacramento ,1327,10.10,13400,18,TON ,241000
2002,195299,HAY GREEN CHOP ,71,San Bernardino ,3848,31.68,121911,27,TON ,3334000
2002,195299,HAY GREEN CHOP ,73,San Diego ,65,20.85,1355,26,TON ,35200
2002,195299,HAY GREEN CHOP ,77,San Joaquin ,41800,14.01,585600,16,TON ,9369000
2002,195299,HAY GREEN CHOP ,97,Sonoma ,716,7.71,5522,14,TON ,75000
2002,195299,HAY GREEN CHOP ,107,Tulare ,  ,  ,144000,22,TON ,3168000
2002,195299,HAY GREEN CHOP ,999, State Totals,53532,16.14,1008172,20,    ,20018000
2002,188999,HAY OTHER UNSPECIFIED ,1,Alameda ,3800,2.20,8360,70,TON ,585000
2002,188999,HAY OTHER UNSPECIFIED ,5,Amador ,400,3.00,1200,65,TON ,78000
2002,188999,HAY OTHER UNSPECIFIED ,9,Calaveras ,40,2.00,80,115,TON ,9200
2002,188999,HAY OTHER UNSPECIFIED ,15,Del Norte ,4200,2.20,9240,93,TON ,855600
2002,188999,HAY OTHER UNSPECIFIED ,17,El Dorado ,354,1.90,673,105,TON ,70700
2002,188999,HAY OTHER UNSPECIFIED ,19,Fresno ,26100,2.30,60000,85,TON ,5100000
2002,188999,HAY OTHER UNSPECIFIED ,21,Glenn ,5500,2.70,14850,85,TON ,1262000
2002,188999,HAY OTHER UNSPECIFIED ,23,Humboldt ,1500,4.00,6000,95,TON ,570000
2002,188999,HAY OTHER UNSPECIFIED ,25,Imperial ,72756,6.21,451570,73,TON ,33034000
2002,188999,HAY OTHER UNSPECIFIED ,27,Inyo ,1100,3.00,3300,95,TON ,313500
2002,188999,HAY OTHER UNSPECIFIED ,29,Kern ,15000,3.30,49500,92,TON ,4540000
2002,188999,HAY OTHER UNSPECIFIED ,31,Kings ,2812,3.67,10317,87,TON ,896000
2002,188999,HAY OTHER UNSPECIFIED ,35,Lassen ,30000,3.00,90000,115,TON ,10350000
2002,188999,HAY OTHER UNSPECIFIED ,41,Marin ,1940,2.00,3880,56,TON ,217300
2002,188999,HAY OTHER UNSPECIFIED ,51,Mono ,1800,3.50,6300,95,TON ,598500
2002,188999,HAY OTHER UNSPECIFIED ,55,Napa ,540,3.00,1620,78,TON ,126000
2002,188999,HAY OTHER UNSPECIFIED ,65,Riverside ,5486,6.09,33432,83,TON ,2772900
2002,188999,HAY OTHER UNSPECIFIED ,67,Sacramento ,4982,3.00,14950,46,TON ,688000
2002,188999,HAY OTHER UNSPECIFIED ,71,San Bernardino ,3004,3.74,11242,131,TON ,1476500
2002,188999,HAY OTHER UNSPECIFIED ,77,San Joaquin ,19805,4.50,89100,75,TON ,6684000
2002,188999,HAY OTHER UNSPECIFIED ,79,San Luis Obispo ,18750,2.30,43125,90,TON ,3881000
2002,188999,HAY OTHER UNSPECIFIED ,89,Shasta ,15600,2.72,42500,117,TON ,4955000
2002,188999,HAY OTHER UNSPECIFIED ,93,Siskiyou ,17830,2.25,40118,70,TON ,2808300
2002,188999,HAY OTHER UNSPECIFIED ,101,Sutter ,4329,3.00,12987,78,TON ,1006500
2002,188999,HAY OTHER UNSPECIFIED ,103,Tehama ,1000,2.15,2150,65,TON ,139800
2002,188999,HAY OTHER UNSPECIFIED ,105,Trinity ,175,2.00,350,70,TON ,24500
2002,188999,HAY OTHER UNSPECIFIED ,109,Tuolumne ,770,2.20,1694,76,TON ,128700
2002,188999,HAY OTHER UNSPECIFIED ,115,Yuba ,2799,1.91,5346,54,TON ,289000
2002,188999,HAY OTHER UNSPECIFIED ,999, State Totals,262372,3.86,1013884,82,    ,83460000
2002,188899,HAY SUDAN ,21,Glenn ,1826,3.70,6756,85,TON ,574000
2002,188899,HAY SUDAN ,25,Imperial ,46211,4.43,204715,92,TON ,18731000
2002,188899,HAY SUDAN ,47,Merced ,3635,3.89,14157,77,TON ,1093000
2002,188899,HAY SUDAN ,65,Riverside ,1347,4.60,6196,81,TON ,501900
2002,188899,HAY SUDAN ,71,San Bernardino ,189,2.33,440,45,TON ,19900
2002,188899,HAY SUDAN ,95,Solano ,3853,4.36,16799,102,TON ,1713500
2002,188899,HAY SUDAN ,107,Tulare ,5343,20.03,107000,16,TON ,1712000
2002,188899,HAY SUDAN ,113,Yolo ,7805,3.47,27083,91,TON ,2455000
2002,188899,HAY SUDAN ,999, State Totals,70209,5.46,383146,70,    ,26800300
2002,188799,HAY WILD ,9,Calaveras ,50,0.76,38,68,TON ,2600
2002,188799,HAY WILD ,49,Modoc ,20000,1.75,35000,70,TON ,2450000
2002,188799,HAY WILD ,63,Plumas ,2697,1.09,2940,120,TON ,352800
2002,188799,HAY WILD ,81,San Mateo ,300,2.00,600,92,TON ,55000
2002,188799,HAY WILD ,87,Santa Cruz ,200,  ,  ,  ,  ,19000
2002,188799,HAY WILD ,91,Sierra ,1400,1.75,2450,120,TON ,294000
2002,188799,HAY WILD ,95,Solano ,3500,3.56,12460,75,TON ,934500
2002,188799,HAY WILD ,97,Sonoma ,250,1.50,375,75,TON ,28200
2002,188799,HAY WILD ,999, State Totals,28397,1.91,53863,76,    ,4136100
2002,429999,HOGS & PIGS UNSPECIFIED ,5,Amador ,  ,  ,  ,  ,  ,22100
2002,429999,HOGS & PIGS UNSPECIFIED ,7,Butte ,  ,  ,  ,  ,  ,54000
2002,429999,HOGS & PIGS UNSPECIFIED ,9,Calaveras ,  ,  ,  ,  ,  ,68200
2002,429999,HOGS & PIGS UNSPECIFIED ,17,El Dorado ,  ,  ,  ,  ,  ,46700
2002,429999,HOGS & PIGS UNSPECIFIED ,19,Fresno ,  ,  ,  ,  ,  ,5193000
2002,429999,HOGS & PIGS UNSPECIFIED ,21,Glenn ,  ,  ,  ,  ,  ,109000
2002,429999,HOGS & PIGS UNSPECIFIED ,29,Kern ,  ,  ,  ,  ,  ,180000
2002,429999,HOGS & PIGS UNSPECIFIED ,35,Lassen ,  ,  ,  ,  ,  ,85500
2002,429999,HOGS & PIGS UNSPECIFIED ,45,Mendocino ,  ,  ,  ,  ,  ,102200
2002,429999,HOGS & PIGS UNSPECIFIED ,47,Merced ,  ,  ,  ,  ,  ,1170000
2002,429999,HOGS & PIGS UNSPECIFIED ,53,Monterey ,  ,  ,  ,  ,  ,99800
2002,429999,HOGS & PIGS UNSPECIFIED ,55,Napa ,  ,  ,  ,  ,  ,28000
2002,429999,HOGS & PIGS UNSPECIFIED ,61,Placer ,  ,  ,  ,  ,  ,81000
2002,429999,HOGS & PIGS UNSPECIFIED ,67,Sacramento ,  ,  ,  ,  ,  ,345000
2002,429999,HOGS & PIGS UNSPECIFIED ,71,San Bernardino ,  ,  ,  ,  ,  ,484900
